"Hashtag","Frequency"
"ThanksAbby",1
"Thanksgiving",1
"tier3",1
"TIGERgrant",1
"timefor1010",1
"TimeisNow",1
"TimesUp",1
"TitleIV",1
"transgender",1
"TraumaCare",1
"TRIO",1
"troops",1
"Trump",1
"Trump100Days",1
"TrumpcareIsComing",1
"TrumpRussia",1
"TSAlines",1
"Turkish",1
"UI",1
"USCMwinter18",1
"USMNT",1
"ValorGames",1
"VAWA22",1
"VAWA4all",1
"Vet",1
"veteran",1
"VeteranHomelessness",1
"VeteransDay2017",1
"VeteransDayWeekend",1
"VideoVisitation",1
"VotingRightsAct",1
"VotingRightsNow",1
"VPOTUS",1
"VRA",1
"WAD2015",1
"Walmart",1
"WaPo",1
"WarriorGames",1
"WASP",1
"WeAreAllDREAMers",1
"WeAreGood",1
"WeAreGuard",1
"wearorange",1
"WearRedDay",1
"WEMatter",1
"WhatWomenNeed",1
"WholeWomensHealth",1
"wildcard",1
"WINGS",1
"WIOA",1
"With1010",1
"WIU",1
"Womenincombat",1
"WomeninSTEM",1
"WomensDay",1
"womensmarch",1
"womensucceed",1
"workingfamilies",1
"WorldCancerDay",1
"WorldCup",1
"WorldCupFinal",1
"WorldMalariaDay",1
"WorldSeries",1
"WoundedWarriors",1
"WPCD2014",1
"WWI",1
"YellowRibbon",1
"YesGSU",1
"YomHashoah",1
"ZeroPreventableDeaths",1
"ZikaVirus",1
