"Hashtag","Frequency"
"CUSAChamp",1
"CyberSecurity",1
"DayoftheDeployed",1
"DDay73",1
"Decoded",1
"DefundPP",1
"disaster",1
"Disaster",1
"DoItBig",1
"DomesticViolence",1
"DonaldTrump",1
"DSNAP",1
"dyslexiaawarenessmonth",1
"DyslexiaAwarenessMonth",1
"DyslexiaScience",1
"EarlyVoting",1
"EasterWeekend",1
"ENDALZ",1
"epilepsy",1
"EpilepsyHillDay",1
"ESEA",1
"FAA",1
"FarmCredit100",1
"FBF",1
"FH",1
"FinalFive",1
"finals",1
"FIREMARY",1
"FlagDay",1
"Flight93",1
"flooding",1
"floodinsurance",1
"fox8nola",1
"FQHCs",1
"GoodFriday",1
"GOP",1
"GW170104",1
"HappyAnniversary",1
"HappyNationalSeersuckerDay",1
"Hardball",1
"harvey",1
"HarveyFlood",1
"HBCUs",1
"HCReform",1
"healthcarereform",1
"healthIT",1
"heartdisease",1
"HHS",1
"HillaryEmails",1
"HillDay",1
"HistoricTaxCredit",1
"HolocaustRemembranceDay",1
"hometownhero",1
"HometownHero",1
"HonestAbe",1
"hurricaneharvey2017",1
"HurricaneKatrina",1
"HurricaneMatthew",1
"HurricaneNate",1
"HurricanePreparednessWeek",1
"Immigration",1
"IndependenceDay",1
"infrastructure",1
"Isaac",1
"ISIS",1
"Israel",1
"ItsTime2016",1
"JeSuisCharlie",1
"jobs",1
"JonesAct",1
"keepyourplan",1
"KellyFile",1
"Keystone",1
"knowb4uenroll",1
"KnowB4UEnroll",1
"ktbs",1
"la04",1
"LA04",1
"LA05",1
"LACAMP100",1
"LADelegation",1
"Lafayette",1
"Laflood",1
"lafloodrecovery",1
"Lafloodrelief",1
"LAFloodRescue",1
"lafloods",1
"LAfloods",1
"LaissezLesBonTempsRouler",1
"LAjobs",1
"LandrieuFail",1
"lapol",1
"laresearch16",1
"Lasen",1
"LaSEN",1
"LAsen",1
"LAtourism",1
"LAValues",1
"lawx",1
"LAWX",1
"LIVE",1
"louisiana",1
"LouisianaBeauty",1
"louisianaflood",1
"LouisianaSenaterace",1
"LSUFootball",1
"LSUHSC",1
"Lyft",1
"MAChampion",1
"marchforlife",1
"MarchforLife",1
"MarchForLife",1
"MardiGras",1
"MardiGras18",1
"Marine",1
"Medicaid2017",1
"MedicaidReform",1
"MemorialDay",1
"mentalhealth",1
"mepolitics",1
"merrychristmas",1
"MH",1
"MIECHV",1
"MilitaryFamilyMonth",1
"MLKJrDay",1
"Montana",1
"MotherTeresa",1
"MotivationalMonday",1
"MSActivist",1
"MSPPC15",1
"MSresearch",1
"MTPDaily",1
"NationalLawEnforcementDay",1
"NationalPrayerBreakfast",1
"NationalPrayerDay",1
"NationalSchoolChoiceWeek",1
"NationalSeersuckerday",1
"NationalSigningDay",1
"NationalSigningDay2017",1
"nationalteachersday",1
"natladoptionday",1
"neurodata",1
"NeverAgain",1
"NewOrleansBowl",1
"Newsmakers",1
"NFLDraft",1
"NIH",1
"noamnesty",1
"NobelPrize2017",1
"NoBudgetNoPaycheck",1
"NOLA",1
"NotAfraid",1
"NotFakeNews",1
"NPS100",1
"NYC",1
"NYGvsNO",1
"Obamcare",1
"Obesity",1
"offshore",1
"Omaha",1
"Opelousas",1
"open4business",1
"OpeningCeremony",1
"OpioidAwareness",1
"Ouachita",1
"OutcomesBasedCare",1
"Parliament",1
"PatientEmpowerment",1
"pearl75",1
"PearlHarborDay",1
"PhotosoftheWeek",1
"PJsCoffee",1
"POLITICOHealth",1
"PopeInDC",1
"POWMIA",1
"praiseGod",1
"PrayerForParis",1
"PrayForDallas",1
"PrayForMunich",1
"PrayForNice",1
"PrayForOrlando",1
"PreauxLife",1
"proHCreform",1
"PTAdvocacy",1
"PTTransforms",1
"PuertoRico",1
"ReadTheBill",1
"reform",1
"RegisterToVote",1
"ReliefattheRowe",1
"RepealAndReplace",1
"Replacenow",1
"RoevWade",1
"SabinePass",1
"Saints50",1
"SaintsGameday",1
"sayDyslexia",1
"SBHC15",1
"SCOTUSnominee",1
"SCW",1
"SECChampionship",1
"SEEDCenter",1
"seersucker",1
"SeersuckerDay",1
"seersuckerselfies",1
"seersuckerthursday",1
"selfie",1
"SemperFi",1
"Senate",1
"senate2014",1
"September11",1
"ServiceAcademies",1
"SevereWeatherAwarenessWeek",1
"SmallBusinessSaturday",1
"SMARTact",1
"SpecializedRx",1
"starsoflife",1
"StateOfTheUnion",1
"substanceabuse",1
"sunday",1
"Supermoon",1
"SupportNFIP",1
"SWARNews",1
"TakeFlight",1
"taxreform",1
"TaxSeason",1
"teamvitter",1
"TEENPAC",1
"TeensSpeakUp",1
"terroristattacks",1
"Thibodaux",1
"ThrowbackThursday",1
"TigerNation",1
"TimesSquare",1
"Tornado",1
"tourism",1
"TSCA",1
"TSU",1
"TxDOT",1
"Uber",1
"UNCFCPI",1
"UnderstandingDyslexia",1
"UPDATE",1
"USCG",1
"USNavy",1
"USWomensSoccer",1
"ValueBasedCare",1
"veteran",1
"veterans",1
"VetsOfForeignWars",1
"VFW",1
"VFWDC2017",1
"visitLA",1
"Voices4MA",1
"votedinlouisiana",1
"VoteToday",1
"VoteToomey",1
"WAFB",1
"WageHope",1
"WCWS",1
"wetlands",1
"whitecaneday",1
"whoday",1
"whywemarch",1
"WMG2015",1
"wphealtchare",1
"WVFlood",1
"youthbuild",1
"YRLC2016",1
"YRNF",1
"ZikaVirus",1
