"Hashtag","Frequency"
"TIMEPOY",1
"TimesUp",1
"TitleX",1
"TonyAwards2017",1
"Trump100Days",1
"TrumpCare",1
"TrumpTaxScam",1
"TSCA",1
"turnOut",1
"UnionSquare",1
"UnityMarchForPuertoRico",1
"UpstateNY",1
"USWNT",1
"VAWA",1
"vpdebate",1
"VPDebate",1
"VTGov",1
"WashingtonDC",1
"WeAreOne",1
"WeAreOrlando",1
"WearOrange",1
"WED2016",1
"WeMadeHistory",1
"WeMustRise",1
"WeRemember",1
"WereYouThere",1
"Westchester",1
"Whatdadsneed",1
"WhenWeFightWeWIN",1
"Wheredoyoustand",1
"WhySheRuns",1
"WINDAct",1
"wmnhist",1
"WomanCard",1
"Women4Hillary",1
"WomenLEAD",1
"womenshistory",1
"WomensLeadershipForum",1
"womensmarch",1
"WomensMarch2018",1
"WomensMarchNYC",1
"WomensMarchonChicago",1
"WorldTeachersDay",1
"YearoftheRooster",1
"YouthBuild",1
"Zikavirus",1
