"full_name","chamber","party","state","bin","created_at","screen_name","media_url","text"
"Betty McCollum","House","D","Minn.",5,"2018-01-19 15:54:40","BettyMcCollum04","","The federal government shuts down at midnight, but @HouseGOP is instead spending time on #HR4712. I'm voting NO on this anti-choice bill which puts politicians between physicians &amp; their patients."
"Betty McCollum","House","D","Minn.",5,"2018-01-18 23:06:36","BettyMcCollum04","","BREAKING: With less than 30 hours until a government shutdown, @HouseGOP is now taking a recess to accommodate a Republican political rally in Pennsylvania. Complete failure to govern responsibly. #DoYourJob"
"Betty McCollum","House","D","Minn.",5,"2018-01-05 21:58:00","BettyMcCollum04","","I’m leading @HouseDemocrats voicing serious concerns about @EPAScottPruitt's no-bid government contract with a group of right-wing political operatives. The American people deserve answers. https://t.co/Knoa70WcnS"
"Betty McCollum","House","D","Minn.",5,"2017-12-21 21:33:44","BettyMcCollum04","http://pbs.twimg.com/amplify_video_thumb/943956861333786624/img/PB07yQtt7MNkfMPD.jpg",".@HouseGOP's irresponsible continuing resolution kicks the can further down the road on fully funding our government and papers over problems in the #GOPTaxScam. Republicans should be embarrassed by their failure to govern. https://t.co/dsOVWrnNDY"
"Betty McCollum","House","D","Minn.",5,"2017-12-21 20:55:33","BettyMcCollum04","","I'm speaking on the House Floor soon in strong opposition to @HouseGOP's plan to kick the can down the road on government funding for another three weeks. Tune in on @CSPAN or watch here: https://t.co/uukTRJzSS9"
"Betty McCollum","House","D","Minn.",5,"2017-12-21 16:55:30","BettyMcCollum04","","After three months wasting time on the #GOPTaxScam, @HouseGOP is now holding government funding hostage to legislation cleaning up some of the cuts the tax bill inflicted on the American people."
"Betty McCollum","House","D","Minn.",5,"2017-12-15 20:01:20","BettyMcCollum04","","Reprimanding government officials for sharing the reality of climate change is unacceptable. The American people must keep standing up to the @realDonaldTrump’s anti-science agenda that attacks facts and encourages ignorance. https://t.co/TAIET1QuLP"
"Betty McCollum","House","D","Minn.",5,"2017-12-07 22:18:26","BettyMcCollum04","","I voted NO on @SpeakerRyan's plan to kick the can down the road on passing a federal budget. Instead of lurching from crisis to crisis, @HouseGOP should work with us to meet the needs of the American people and fully fund our government for the entire fiscal year."
"Betty McCollum","House","D","Minn.",5,"2017-09-08 14:38:57","BettyMcCollum04","http://pbs.twimg.com/media/DJNXs8lXYAA6FfN.jpg","Thanks to the leadership of @HouseDemocrats, Congress just passed #Harvey relief, kept our government open, and avoided a crippling default. https://t.co/bKHwPNHrYQ"
"Betty McCollum","House","D","Minn.",5,"2017-07-13 15:00:04","BettyMcCollum04","",".@AppropsDems are marking up two important appropriations bills today: Commerce-Justice-Science and Financial Services-General Government."
"Betty McCollum","House","D","Minn.",5,"2017-07-11 00:30:01","BettyMcCollum04","","Congrats to Bayport Police Chief Laura Eastman on receiving the MN Women in City Government 2017 Leadership Award! https://t.co/VG3ydq2x5Q"
"Betty McCollum","House","D","Minn.",5,"2017-06-20 17:27:21","BettyMcCollum04","http://pbs.twimg.com/media/DCx_lVRW0AERo9D.jpg","Since taking office, @realDonaldTrump has been profiting from foreign governments. That violates the Constitution. #TrumpForSale https://t.co/q8WDtFu6wt"
"Betty McCollum","House","D","Minn.",5,"2017-05-03 18:50:41","BettyMcCollum04","","I'm on the House Floor to talk about the omnibus bill that funds over government through Sept. 30. Watch here → https://t.co/uukTRJzSS9"
"Betty McCollum","House","D","Minn.",5,"2017-05-01 14:26:57","BettyMcCollum04","","The omnibus spending bill that funds our government through September 30 is a win for Minnesotans and Americans. https://t.co/jUYulmY69j"
"Betty McCollum","House","D","Minn.",5,"2017-04-25 14:55:12","BettyMcCollum04","","With just three days until a #GovernmentShutdown, it's time for @realDonaldTrump &amp; @HouseGOP to stop the political games."
"Betty McCollum","House","D","Minn.",5,"2017-02-14 19:53:30","BettyMcCollum04","http://pbs.twimg.com/media/C4pnMZBWMAUBxnJ.jpg","I spoke to @NCAI1944 today about my ongoing work to uphold our federal government's treaty &amp; trust obligations to Native Americans. https://t.co/NgpNddx74t"
"Betty McCollum","House","D","Minn.",5,"2017-02-07 22:13:11","BettyMcCollum04","","I voted NO on H.J. Res. 44, a bill that makes it harder for the government to consider science &amp; climate change when managing public lands."
"Betty McCollum","House","D","Minn.",5,"2017-01-26 20:17:47","BettyMcCollum04","",".@realDonaldTrump's #EPA grant freeze &amp; communications blackout are attacks on accountable, honest government → https://t.co/WoctRn9vqI"
"Betty McCollum","House","D","Minn.",5,"2017-01-24 22:36:12","BettyMcCollum04","","Women's health care decisions should be made without government interference. That's why I oppose anti-choice #HR7 → https://t.co/MJi3vbCWvI"
"Betty McCollum","House","D","Minn.",5,"2017-01-03 23:11:12","BettyMcCollum04","","I proudly voted against the @HouseGOP rules package because Americans deserve transparent, accountable government. https://t.co/OxqdpFUdTP"
"Betty McCollum","House","D","Minn.",5,"2016-11-22 22:30:03","BettyMcCollum04","","I'm proud to co-sponsor @RepDelBene's No Religious Registry Act to stop any Trump proposal to force Muslims to register with US government."
"Betty McCollum","House","D","Minn.",5,"2016-09-29 03:09:09","BettyMcCollum04","","I voted tonight to keep the government open &amp; I'm glad we included $1.1 billion to fight Zika. Learn more: https://t.co/W1wZfXPYp0."
"Betty McCollum","House","D","Minn.",5,"2016-09-22 21:17:43","BettyMcCollum04","http://pbs.twimg.com/media/Cs_LTruWcAACvdV.jpg","I joined @NRDems today for a hearing about the need for greater consultation between the federal government and Native American tribes. https://t.co/ONcxhENpA3"
"Betty McCollum","House","D","Minn.",5,"2016-03-31 15:26:54","BettyMcCollum04","http://pbs.twimg.com/media/Ce4u8ukUAAEy9fR.jpg","It was great to talk about the legislative process with American government students @concordiastpaul this morning. https://t.co/vErxPQlK2J"
"Betty McCollum","House","D","Minn.",5,"2015-09-29 16:05:26","BettyMcCollum04","","The federal government could shut down in 36 hours and Republicans are wasting time attacking Planned Parenthood.  #StandWithPP"
"Bill Pascrell Jr.","House","D","N.J.",16,"2018-01-22 23:59:16","BillPascrell","","I want the federal government open for business, but today’s continuing resolution is only another short-term patch that does not solve the impasse. Congress must do its job and come to a long-term solution to keep our government open."
"Bill Pascrell Jr.","House","D","N.J.",16,"2018-01-21 00:27:59","BillPascrell","","Government can't function lurching from crisis to crisis with month long funding bills. If Republican's want bipartisan solutions they need to come to the table and negotiate solutions for children’s health, DREAMers, and a long term budget.

#DoYourJob #TrumpShutdown"
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-11-10 21:29:19","BillPascrell","http://pbs.twimg.com/media/DOTQ7eEWkAMsu0F.jpg","It is stupid! Feeder states like New Jersey subsidize the federal government, not the other way around. #stupit https://t.co/6YIqUMql9M"
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-03-20 20:02:08","BillPascrell","","I want to assure my constituents that this White House is not on loan to the Russian government.

#CongressMustRequest"
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-03-20 19:58:38","BillPascrell","","Disappointed @HouseGOP care more about how press leaks than hostile foreign government interfering in our elections.

#PoliticsBeforeCountry"
"Bill Pascrell Jr.","House","D","N.J.",16,"2016-02-11 22:03:56","BillPascrell","","It's the duty of government to protect from all threats, including from the faucet. Glad to co-sponsor this bill.

https://t.co/bhPlsXpoom"
"Bill Pascrell Jr.","House","D","N.J.",16,"2014-04-30 17:16:23","BillPascrell","","It's time for Governor Christie to stop blaming all of his problems on the federal government. Yesterday it was... http://t.co/Ckd6hWrikF"
"Bill Pascrell Jr.","House","D","N.J.",16,"2014-03-31 20:13:42","BillPascrell","","Following the cooperative work of the local and federal government to get the contaminated Abrachem Chemical site... http://t.co/VQEOTlndlo"
"Bill Pascrell Jr.","House","D","N.J.",16,"2014-02-07 22:00:36","BillPascrell","","Proud to be an original cosponsor of The Government By The People Act.  This campaign finance reform legislation... http://t.co/Nh18Y03UbW"
"Bill Pascrell Jr.","House","D","N.J.",16,"2013-10-29 18:13:15","BillPascrell","","The American people are tired of the GOP hypocrisy.  After shutting down the government for weeks in a futile... http://t.co/hpctvsLorW"
"Bill Pascrell Jr.","House","D","N.J.",16,"2013-10-17 02:55:35","BillPascrell","","After 16 long days, the damaging government shutdown forced upon Americans by the most extreme elements of the... http://t.co/u0cdCsInEB"
"Bill Pascrell Jr.","House","D","N.J.",16,"2013-10-14 18:27:19","BillPascrell","","Tune in to The Ed Show on MSNBC today at 5:15pm as I join host Ed Schultz to discuss the latest developments on the government shutdown."
"Bill Pascrell Jr.","House","D","N.J.",16,"2013-10-12 12:00:32","BillPascrell","","Be sure to tune in to MSNBC at 8:30am this morning as I join Up with Steve Kornacki to discuss the government shutdown."
"Bill Pascrell Jr.","House","D","N.J.",16,"2013-10-03 21:04:38","BillPascrell","","I'll be joining The Sean Hannity Show tonight on Fox at 9:10pm to discuss the government shutdown. Tune in!"
"Bill Pascrell Jr.","House","D","N.J.",16,"2013-10-02 20:05:19","BillPascrell","","Tune in to The Rachel Maddow Show on MSNBC tonight at 9:30pm as I discuss what led to the current government shutdown."
"Bill Pascrell Jr.","House","D","N.J.",16,"2013-09-23 13:56:03","BillPascrell","","Tune in to MSNBC this morning at 11:10am as I discuss the GOP-led effort to shut down the federal government."
"Bill Pascrell Jr.","House","D","N.J.",16,"2013-06-26 15:38:22","BillPascrell","","The Supreme Court has made a landmark decision for equality.  The federal government can no longer deny married... http://t.co/qHnZBGMN1T"
"Bill Pascrell Jr.","House","D","N.J.",16,"2013-05-14 18:43:44","BillPascrell","","The press has an incredibly important role to play in a free society by helping to hold our government... http://t.co/Qzn1zqOasA"
"Bill Pascrell Jr.","House","D","N.J.",16,"2012-11-05 21:43:48","BillPascrell","","After pushing FEMA for days, I’m glad to announce that individual disaster assistance from the federal government... http://t.co/GMz0Zvtg"
"Bill Pascrell Jr.","House","D","N.J.",16,"2012-01-25 03:24:40","BillPascrell","","Tonight, the President talked about fairness in our economy and tax code, keeping government and Wall Street... http://t.co/fFZiEaqq"
"Bill Pascrell Jr.","House","D","N.J.",16,"2011-08-24 14:53:58","BillPascrell","","Every level of government must help U.S. manufacturers like Totowa's Knickerbocker Machine Shop compete in the... http://t.co/oN7Ubt6"
"Bill Pascrell Jr.","House","D","N.J.",16,"2011-06-29 19:30:25","BillPascrell","","I met with NJ employers this morning to discuss government and the private sector working together to create jobs... http://fb.me/14Y1dUgkD"
"Earl Blumenauer","House","D","Ore.",6,"2011-02-10 19:53:09","BlumenauerMedia","","""The oil industry is one of the most profitable industries in the world and does not need help from the government"" http://bit.ly/ehUPQs"
"David Scott","House","D","Ga.",23,"2018-01-22 23:20:31","BobbyScott","","I just voted to end the #TrumpShutdown. While I have often said CRs are a bad way to govern, it became increasingly clear that Republicans were willing to never reopen the government. That’s even worse than governing by CRs
https://t.co/PwFjNqgkAm"
"David Scott","House","D","Ga.",23,"2018-01-11 16:48:29","BobbyScott","","The House just passed a bill that will allow the federal government to collect Americans’ emails, chat logs, and browser history without a showing of probable cause. #FISA
https://t.co/2PBc1rlWRz"
"Brad Sherman","House","D","Calif.",21,"2018-01-20 21:23:49","BradSherman","http://pbs.twimg.com/media/DUA51x4X0AAFI0E.jpg","Our Valley Town Hall Meeting scheduled for Sunday, January 21 from 3:00-4:30 PM at Reseda H.S. will still take place. I will be participating via a big screen video link from Washington, D.C. If a government funding deal is complete by midnight, I might even be there in person. https://t.co/3L7bcTwAD5"
"Brad Sherman","House","D","Calif.",21,"2017-12-29 18:48:29","BradSherman","","Some positive news in the Middle East: Brave Iranians taking to the streets to protest their oppressive government, including its adventures in Syria and Yemen.   https://t.co/YO8M8zxlkS"
"Brad Sherman","House","D","Calif.",21,"2017-12-27 23:58:06","BradSherman","","We must all condemn the attack on a synagogue in Shiraz.  The Iranian government needs to protect all its citizens and stop its own hateful rhetoric which encourages such violence. https://t.co/TvRGGvWIXy"
"Brad Sherman","House","D","Calif.",21,"2017-08-24 21:22:30","BradSherman","","Government of Myanmar must address the human rights concerns of Rohingya Muslims and I ask all countries to help protect the vulnerable."
"Brad Sherman","House","D","Calif.",21,"2017-06-08 15:40:28","BradSherman","","The GOP is attacking Comey. Irrelevant. He's out of government. Today's issue: should Trump be out of government."
"Brad Sherman","House","D","Calif.",21,"2017-05-19 20:54:07","BradSherman","",".@realDonaldTrump says 'Nut Job' has been kicked out of government. I am not sure that's happened yet. https://t.co/uBs1HAZ7rz"
"Brad Sherman","House","D","Calif.",21,"2017-03-15 16:43:50","BradSherman","","(2/2) We must do more to defend our citizens, companies, and institutions against cyber-attacks by criminals and foreign governments."
"Brad Sherman","House","D","Calif.",21,"2017-03-01 04:19:12","BradSherman","http://pbs.twimg.com/media/C5zihP4WUAANadr.jpg","In Statuary Hall. A bit ironic that it's the Government that requires citizens to comply with fire regulations #JointSession https://t.co/dtn8i0vwFN"
"Brad Sherman","House","D","Calif.",21,"2016-02-10 17:00:08","BradSherman","","Iraqi government provides electricity free to ISIS and U.S. Administration supports decision."
"Brad Sherman","House","D","Calif.",21,"2013-10-17 02:12:58","BradSherman","","Today marks a major victory for sensible governmental decision making and a repudiation of hostage taking. http://t.co/h1pU2nEUEK"
"Brad Sherman","House","D","Calif.",21,"2013-09-29 03:16:04","BradSherman","","It is manifestly unreasonable to say you’re going to shut down the government to achieve a legislative objective. http://t.co/b48cUaMgUy"
"Brad Sherman","House","D","Calif.",21,"2013-09-26 15:28:45","BradSherman","","My op-ed in the @ladailynews on the very real possibility of a government shutdown: http://t.co/kbXR1TKHe6"
"Brad Sherman","House","D","Calif.",21,"2011-04-04 21:19:24","BradSherman","","published an op-ed about preparing for a possible government shutdown. It's on the LA Daily News website:... http://fb.me/TJJWGuYT"
"Brad Sherman","House","D","Calif.",21,"2010-05-26 19:00:31","BradSherman","","Attending hearing on the Current State of the Housing Government Sponsored Enterprises http://bit.ly/90GRn2"
"Brad Sherman","House","D","Calif.",21,"2010-02-25 19:15:34","BradSherman","","Inside Financial Serv Cmte hearing re:Compensation in the Financial Industry-Government Perspectives http://bit.ly/deHNuZ"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2018-02-09 15:41:48","Call_Me_Dutch","http://pbs.twimg.com/media/DVmrNneXcAEJtTg.jpg","#GovernmentShutdown RELEASE: ""Both parties compromised on important priorities in negotiating this agreement... In the meantime, I am pleased that this bipartisan bill contains reliable funding for programs critical to Maryland families."" Read more: https://t.co/SbyNDaaEqw https://t.co/0seqt5ygXZ"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2018-02-09 15:17:15","Call_Me_Dutch","","Relieved we could overcome politics and reopen the government early this
morning. Our country, especially our federal workers, deserves certainty in the basic functions of our government. #GovernmentShutdown"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2018-01-11 14:31:29","Call_Me_Dutch","http://pbs.twimg.com/media/DTRFPqfVoAAXxT2.jpg","Today, I’m joining my good friend Congressman @JudgeCarter at a @NACoTweets panel to discuss how careers in local government continue to inspire the bipartisan spirit that animates our work in Congress. I’m proud to work with my Republican colleagues on the tough issues. https://t.co/BuSHTf36Eo"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2017-12-21 23:05:42","Call_Me_Dutch","","Today, I made the difficult decision to vote against a CR to fund the federal government. This is something I have done only rarely throughout my time in Congress and reflects the irresponsibility of the bill place before us today. My full statement: https://t.co/SlNONCJF6k"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2017-12-06 17:14:15","Call_Me_Dutch","","We must work together in a bipartisan way to avoid another #governmentshutdown, which would have disastrous consequences for #MD02 and the many federal employees who live here. https://t.co/WbAesZnOCi"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2017-06-15 17:39:59","Call_Me_Dutch","http://pbs.twimg.com/media/DCYSQQIXYAAWl6_.jpg","Talked #cybersecurity and modernizing government technology with @dianerinaldo at the #DigitalNation17 @SAPNorthAmerica Summit this morning. https://t.co/uwszLSTLZA"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2016-09-28 15:10:09","Call_Me_Dutch","","Proud to take on issue of #munibonds w/ friend from across the aisle @RepHultgren Local governments rely on bonds: https://t.co/Ljiz6EN5EQ"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2015-08-03 14:55:22","Call_Me_Dutch","","Marylanders brace for possible U.S. government shutdown http://t.co/cY7rEUSEXc"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2015-05-13 18:06:33","Call_Me_Dutch","","I'll be speaking on the House floor in favor of #USAFreedomAct to end the government's bulk data collection shortly. Tune in to @cspan !"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2014-10-30 13:27:38","Call_Me_Dutch","http://pbs.twimg.com/media/B1MsHArIUAAyO_d.jpg","Welcomed academia, industry and government partners to the #CyberMD2014 conference hosted by @MDBiz this morning http://t.co/n3jApIyPI5"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2014-08-15 13:46:04","Call_Me_Dutch","http://pbs.twimg.com/media/BvFXgPmCYAA2i99.jpg","Moderating a panel on using innovation to increase government efficiency at #MACoCon @MDCounties in @TownofOceanCity http://t.co/wWvFQnYsu3"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2014-08-12 19:06:14","Call_Me_Dutch","","Congrats to @BWI_Airport + @portofbalt for winning #nationalsecurity award by Government Security News! #MD02"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2014-05-07 18:40:53","Call_Me_Dutch","http://pbs.twimg.com/media/BnDb_xXCEAAbP9c.jpg","Just welcomed a group of Russian students to my office. They are here to learn about our country and our government http://t.co/XirRwJLAHT"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2013-10-21 16:13:25","Call_Me_Dutch","","Visiting an American Government class @TowsonU this morning - getting impressive questions from the students! http://t.co/KtYrA7DdYY"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2013-02-19 19:09:55","Call_Me_Dutch","","#CISPA: Because government network protections should be put to work for all http://t.co/Iw7yhEpw"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2013-02-13 19:35:45","Call_Me_Dutch","","Dutch on CISPA: This bill does not authorize the government to read your emails, Facebook posts or tweets . That is clear."
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2012-03-14 14:14:54","Call_Me_Dutch","","The @EPAgov has announced $4 million in grants to help local governments clean-up the Chesapeake. Preserving the Bay means preserving jobs!"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2012-02-09 15:18:19","Call_Me_Dutch","","About the vote on the House version of the #STOCK Act. We need a strong bill that will help restore the public’s faith in government."
"Chellie Pingree","House","D","Maine",9,"2018-01-19 22:21:15","chelliepingree","http://pbs.twimg.com/ext_tw_video_thumb/954478319826849794/pu/img/vnHvL1HVnDRppJjI.jpg","VIDEO UPDATE w/ less than 7hrs until the gov't runs out of funding: ""Just a while ago, the President said, 'what the government needs is a good shutdown.' Well, we need him to be a part of the negotiations, not to change his mind every time somebody leaves the room."" #mepolitics https://t.co/qaANf2ThsO"
"Chellie Pingree","House","D","Maine",9,"2017-12-12 18:01:18","chelliepingree","","HAPPENING NOW: At press conference w/ fellow members of the Democratic Women’s Working Group calling on the House Committee on Oversight + Government Reform for an official investigation into 17 sexual misconduct claims against POTUS. #mepolitics

WATCH: https://t.co/5DGT8hHh4R"
"Chellie Pingree","House","D","Maine",9,"2017-07-01 14:37:54","chelliepingree","http://pbs.twimg.com/media/DDqCSZqVYAAVNyv.jpg","My statement on #Maine's state government shutdown. #mepolitics https://t.co/4QtdQ8vWEZ"
"Chellie Pingree","House","D","Maine",9,"2016-11-02 17:38:44","chelliepingree","http://pbs.twimg.com/media/CwRkhYdWAAA6qr-.jpg","Skype call w/ AP politics &amp; government students at Mt. Ararat H.S. Great questions! #mepolitics https://t.co/3znBwMCk1o"
"Chellie Pingree","House","D","Maine",9,"2013-10-12 13:30:56","chelliepingree","http://pbs.twimg.com/media/BWYT9UuCQAEATGL.jpg","Members lined up to sign the Petition to Open government!  Time to end shut down! http://t.co/4a5GVcPiTK"
"James E. Clyburn","House","D","S.C.",17,"2018-02-05 19:18:30","Clyburn","","The Family &amp; Medical Leave Act was signed OTD 25 yrs ago; has provided &gt;100M Americans opportunity to take time off to care for a new child or sick relative. Still, just 15% of private-sector &amp; state/local government workers have access to paid family/medical leave. (1/2)"
"James E. Clyburn","House","D","S.C.",17,"2017-12-21 22:55:35","Clyburn","","I voted NO on the Republican’s 4-wk government funding bill bc it’s irresponsible to go home w/o reauthorizing the Children’s Health Insurance Program &amp; Community Health Centers. CHIP serves 9 million children &amp; CHCs provide critical health services to 27 million people (1/2)"
"James E. Clyburn","House","D","S.C.",17,"2015-12-18 17:11:41","Clyburn","","In divided government, no one gets everything they want. Final approps omnibus is bipartisan compromise that will help our communities."
"James E. Clyburn","House","D","S.C.",17,"2015-10-19 15:33:17","Clyburn","http://pbs.twimg.com/media/CRsLpFeWUAAHb7j.jpg","Those of you who have good health and strength, lets make the governmental apparatus work for those who need relief. http://t.co/Hlri5W9Z5g"
"James E. Clyburn","House","D","S.C.",17,"2015-08-06 16:06:33","Clyburn","","that argument fails to the one outstanding candidate, black or brown, who loses his or her chance for selection b/c the government (42/50)"
"James E. Clyburn","House","D","S.C.",17,"2015-08-06 16:03:53","Clyburn","","Government &amp; law must not only be fair, but they also must be perceived to be fair.  The actions of governmental leaders, (25/50)"
"James E. Clyburn","House","D","S.C.",17,"2015-08-06 16:03:19","Clyburn","","“Thomas Jefferson said, &amp; I still believe, that our form of government is the only one ‘which is not eternally at open or secret war (21/50)"
"James E. Clyburn","House","D","S.C.",17,"2015-08-06 16:03:11","Clyburn","","when the federal government w/drew its supervision from this all-important effort some 100 yrs ago.” (20/50)"
"James E. Clyburn","House","D","S.C.",17,"2015-08-06 16:02:27","Clyburn","","We are confused b/c we thought we’d already fought this battle.  We are frustrated b/c we never perceived our government to break (15/50)"
"James E. Clyburn","House","D","S.C.",17,"2015-08-06 16:01:22","Clyburn","","right to vote, then we threaten the principle that is basic to the proper or just functioning of our democratic government.” (7/50)"
"James E. Clyburn","House","D","S.C.",17,"2014-12-12 02:44:33","Clyburn","","Despite my strong opposition to a number of parts, I voted for the so-called CROmnibus bc it keeps the government open &amp; supports jobs in SC"
"James E. Clyburn","House","D","S.C.",17,"2013-10-02 00:23:55","Clyburn","","Click here to watch my floor speech on the Republican government shutdown. http://t.co/BtlYyxv76a"
"James E. Clyburn","House","D","S.C.",17,"2013-09-30 22:19:50","Clyburn","","We want a vote on the Senate-passed bill to keep the government open."
"James E. Clyburn","House","D","S.C.",17,"2013-09-29 00:30:45","Clyburn","","I strongly oppose this Republican government shutdown plan to delay Obamacare. Health coverage delayed is health coverage denied."
"James E. Clyburn","House","D","S.C.",17,"2011-09-27 16:19:17","Clyburn","","CR negotiated -- Democrats avert another manufactured government shutdown crisis, aid disaster victims and protect jobs."
"Raja Krishnamoorthi","House","D","Ill.",22,"2018-01-20 18:42:38","CongressmanRaja","http://pbs.twimg.com/media/DUAVCgFWAAIT1jo.jpg","In between votes and meetings to pass a budget, I’m glad I was able to stop by the #WomensMarch2018 earlier in Washington. Hopefully next year I’ll be able to attend one back home and it won’t be in the middle of a government shutdown. https://t.co/kTJsXhWebx"
"Raja Krishnamoorthi","House","D","Ill.",22,"2018-01-20 17:00:36","CongressmanRaja","http://pbs.twimg.com/media/DT_9sIaXcAEbVpo.jpg","The government may be shut down but my offices in Schaumburg and Washington aren’t: they’re open and we’re here to help. Until the shutdown ends, I’m donating my paycheck to charities in our area. https://t.co/LrzHyj8DIE"
"Raja Krishnamoorthi","House","D","Ill.",22,"2018-01-20 05:17:05","CongressmanRaja","","Catch me on @foxnewsnight in just a few minutes as we discuss the government shutdown"
"Raja Krishnamoorthi","House","D","Ill.",22,"2018-01-20 00:34:58","CongressmanRaja","","Here's my conversation today with John Williams. We'll see if there's still time at this point to prevent the shutdown but it's down to the wire. We need a funding bill that reauthorizes #CHIP, funds our government responsibly, and protects #Dreamers. https://t.co/AeMyAqGTU8"
"Raja Krishnamoorthi","House","D","Ill.",22,"2018-01-19 19:30:09","CongressmanRaja","http://pbs.twimg.com/media/DT7V2X0X4AEWYAH.jpg","If our government shuts down tonight, my office will remain open every day to assist my constituents until the government reopens, and I’ll be donating my paycheck to charities in our community for the duration of the shutdown. My statement follows. #twill https://t.co/uFWRHPpu3k https://t.co/RCA9hphWd4"
"Raja Krishnamoorthi","House","D","Ill.",22,"2018-01-08 16:28:56","CongressmanRaja","http://pbs.twimg.com/media/DTCCt6GX4AAWdwo.jpg","Here's my statement on the Trump administration's decision to cast out 200,000 El Salvadorans who have built their lives here and contributed to our communities and economy. El Salvador's own government argues that it's too dangerous for them to return.
https://t.co/SO72qWP2fh https://t.co/6Qx1b0TBgT"
"Raja Krishnamoorthi","House","D","Ill.",22,"2017-12-30 19:00:28","CongressmanRaja","","President Trump and his allies expect us to believe that Papadopoulos bragged to Australian diplomats about his outreach to the Russian government on political dirt and lied to the FBI about it, but never said a word on it to his Trump campaign superiors. https://t.co/VN2RMwR0BA"
"Raja Krishnamoorthi","House","D","Ill.",22,"2017-11-21 21:28:24","CongressmanRaja","http://pbs.twimg.com/media/DPL7lGFWsAAnIKj.jpg","Glad I had the chance to address the Jewish United Fund and Jewish Federation of Metropolitan Chicago Government Affairs meeting yesterday to talk about what's moving in Congress and what's not. https://t.co/DRc64GdzoH"
