"full_name","chamber","party","state","bin","created_at","screen_name","media_url","text"
"Betty McCollum","House","D","Minn.",5,"2017-11-08 22:13:13","BettyMcCollum04","",".@HouseGOP just passed another anti-environment bill that chips away at the Clean Water Act and attacks tribal rights. 

I voted NO on H.R. 3043."
"Betty McCollum","House","D","Minn.",5,"2017-11-01 22:54:16","BettyMcCollum04","",".@HouseGOP just passed H.R. 2936, yet another Republican attack on environmental protections &amp; responsible land management. I voted NO."
"Betty McCollum","House","D","Minn.",5,"2017-10-13 20:07:31","BettyMcCollum04","","Every employee has the right to a safe working environment. @NatlParkService must end this culture of harassment. https://t.co/V377xOjOqr"
"Betty McCollum","House","D","Minn.",5,"2017-09-14 16:18:37","BettyMcCollum04","",".@HouseGOP just passed a terrible spending bill that cuts schools, health care, transportation, infrastructure &amp; environmental protections."
"Betty McCollum","House","D","Minn.",5,"2017-09-07 23:27:48","BettyMcCollum04","","I agree w/ @keithellison: we need to protect clean air, not repeal environmental safeguards. @HouseGOP attack on ozone rule hurts Americans."
"Betty McCollum","House","D","Minn.",5,"2017-09-06 22:24:45","BettyMcCollum04","","I just spoke in strong opposition to @HouseGOP's budget cuts that target environmental protection and make it harder to keep Americans safe."
"Betty McCollum","House","D","Minn.",5,"2017-09-06 21:44:15","BettyMcCollum04","","I'm speaking soon on House Floor against @HouseGOP's harsh cuts to environmental protection. Tune in on @CSPAN or https://t.co/uukTRJzSS9"
"Betty McCollum","House","D","Minn.",5,"2017-08-13 18:00:02","BettyMcCollum04","","The Minnesota Migratory Waterfowl Stamp contest is a win-win for artists and our environment. Learn more → https://t.co/FIqn9bWoUa"
"Betty McCollum","House","D","Minn.",5,"2017-08-03 12:49:25","BettyMcCollum04","","Welcome to MN, @SecretarySonny! Thank you for supporting full environmental review of dangerous mining near #BWCA. https://t.co/xDlY8FfCFc"
"Betty McCollum","House","D","Minn.",5,"2017-07-19 01:12:24","BettyMcCollum04","",".@HouseAppropsGOP passed the Interior-Environment bill in Committee tonight. As it moves to the Floor, I'll keep working to improve it."
"Betty McCollum","House","D","Minn.",5,"2017-07-18 20:09:25","BettyMcCollum04","","I'm leading @AppropsDems now as we mark up the fiscal year 2018 Interior-Environment appropriations bill. https://t.co/pMZyV7KW6d"
"Betty McCollum","House","D","Minn.",5,"2017-07-17 23:59:12","BettyMcCollum04","","I'm back in Washington with a busy week ahead. Tomorrow, I'll lead @AppropsDems at Interior-Environment bill markup. https://t.co/7Ub4zBznUr"
"Betty McCollum","House","D","Minn.",5,"2017-07-12 19:21:23","BettyMcCollum04","","Once again, the Environmental Protection Agency is hit hard by @HouseGOP budget cuts. The proposed $528 million cut to @EPA is unacceptable."
"Betty McCollum","House","D","Minn.",5,"2017-06-25 01:00:00","BettyMcCollum04","","It's National Pollinators Week. Pollinators, like bees and butterflies, play an essential role in our environment. https://t.co/v8PBh2Lbz1"
"Betty McCollum","House","D","Minn.",5,"2017-06-16 02:00:01","BettyMcCollum04","","ICYMI: I spoke out against #TrumpCuts disastrous effects on environmental protection in hearing w/@EPAScottPruitt. https://t.co/u1kBcaTqXQ"
"Betty McCollum","House","D","Minn.",5,"2017-06-15 17:31:02","BettyMcCollum04","","We learned today just how little @realDonaldTrump cares about safeguarding our environment. A 30 percent cut to the #EPA is unacceptable."
"Betty McCollum","House","D","Minn.",5,"2017-06-15 15:22:13","BettyMcCollum04","","Congress cannot allow the many harms that #TrumpCuts will inflict. @HouseDemocrats will stand strong for environmental protection."
"Betty McCollum","House","D","Minn.",5,"2017-06-15 15:16:29","BettyMcCollum04","","#TrumpCuts cuts categorical grants by 46 percent, crippling states’ ability to implement environmental programs that protect public health."
"Betty McCollum","House","D","Minn.",5,"2017-06-01 19:37:33","BettyMcCollum04","","Withdrawing from #ParisAgreement makes U.S. environmental rogue nation &amp;  condemns the next generation to the hell of an overheated planet."
"Betty McCollum","House","D","Minn.",5,"2017-06-01 18:13:46","BettyMcCollum04","http://pbs.twimg.com/media/DBQTyRfXUAAISp2.jpg","I joined @BGAlliance this morning to talk about ways to create good jobs &amp; a clean environment, including their new https://t.co/IfBUAgPg3L. https://t.co/xNNk1w71vP"
"Betty McCollum","House","D","Minn.",5,"2017-05-26 16:23:15","BettyMcCollum04","",".@realDonaldTrump's budget is a dangerous plan that undermines decades of progress protecting our environment. https://t.co/jJNN9HpXPb"
"Betty McCollum","House","D","Minn.",5,"2017-05-25 23:00:02","BettyMcCollum04","","ICYMI: The essential environmental review of dangerous mining near the #BWCA will proceed. Good news for Minnesota! https://t.co/7by9l1NQTu"
"Betty McCollum","House","D","Minn.",5,"2017-05-25 18:21:26","BettyMcCollum04","","Good news: @USDA confirmed today that the Trump administration will proceed with two-year environmental review of mining threats to #BWCA."
"Betty McCollum","House","D","Minn.",5,"2017-05-22 19:05:14","BettyMcCollum04","","While other countries are tackling climate change, @realDonaldTrump is turning US into an environmental rogue state. https://t.co/FjESaFZkEl"
"Betty McCollum","House","D","Minn.",5,"2017-05-06 16:00:02","BettyMcCollum04","","As President, @realDonaldTrump has taken direct aim at our environment. Some of his destructive actions here → https://t.co/YTjr8V2LZu"
"Betty McCollum","House","D","Minn.",5,"2017-05-05 18:30:02","BettyMcCollum04","","Thank you, @GovMarkDayton, for speaking up for the Paris Agreement. We must act on climate change, not become an environmental rogue nation."
"Betty McCollum","House","D","Minn.",5,"2017-05-03 19:42:15","BettyMcCollum04","http://pbs.twimg.com/ext_tw_video_thumb/859854523468271616/pu/img/AIXoMZ1888DcVL6Q.jpg","I'm proud of what the omnibus bill does to protect our environment, help Native Americans and safeguard our natural &amp; cultural heritage. https://t.co/kMaqcivC0k"
"Betty McCollum","House","D","Minn.",5,"2017-05-01 20:05:54","BettyMcCollum04","","Because we stood strong, the omnibus protects environment, helps Native Americans &amp; preserves our national heritage. https://t.co/RGytgivHZU"
"Betty McCollum","House","D","Minn.",5,"2017-04-28 21:30:01","BettyMcCollum04","http://pbs.twimg.com/media/C-hvnPlXkAEZPKD.jpg","Lots of Minnesotans in DC ready to stand up against @realDonaldTrump's anti-science, anti-environment policies at tomorrow's #ClimateMarch. https://t.co/a7kaGUcoxM"
"Betty McCollum","House","D","Minn.",5,"2017-04-26 17:16:33","BettyMcCollum04","http://pbs.twimg.com/media/C-Ws-oEXUAAaPgN.jpg","Met today with @UCSUSA leadership to talk about how we can defend environmental protection, scientific integrity &amp; action on climate change. https://t.co/WJZhLgB6t7"
"Betty McCollum","House","D","Minn.",5,"2017-04-26 14:11:57","BettyMcCollum04","","Two days until a shutdown and @realDonaldTrump is spending today proposing tax cuts for billionaires &amp; attacking environmental protections."
"Betty McCollum","House","D","Minn.",5,"2017-04-22 13:00:01","BettyMcCollum04","","On #EarthDay2017, our environment is under attack from @realDonaldTrump &amp; @HouseGOP. If they get their way, we are set for catastrophe."
"Betty McCollum","House","D","Minn.",5,"2017-04-21 17:45:01","BettyMcCollum04","",".@NatlParkService builds lifelong appreciation for environmental stewardship through its Junior Ranger program → https://t.co/XM08afMGPa."
"Betty McCollum","House","D","Minn.",5,"2017-04-21 13:25:52","BettyMcCollum04","","I'm going to keep fighting to #ProtectOurCare &amp; defend our environment. Listen to my full @MPRnews interview → https://t.co/nNyja2jODY."
"Betty McCollum","House","D","Minn.",5,"2017-04-13 21:00:01","BettyMcCollum04","","Considering a climate denier for a top environmental policy advisor is completely unacceptable. #DefendScience https://t.co/RQy7T1CAmL"
"Betty McCollum","House","D","Minn.",5,"2017-04-04 22:15:02","BettyMcCollum04","","Today is National #HealthySchools Day! @EPA has resources to create clean, non-toxic environments for our students → https://t.co/utRBFHL6nu"
"Betty McCollum","House","D","Minn.",5,"2017-03-30 16:05:53","BettyMcCollum04","",".@HouseGOP just passed another bill undermining science &amp; weakening environmental protections. We must keep speaking up to #DefendScience."
"Betty McCollum","House","D","Minn.",5,"2017-03-28 16:03:44","BettyMcCollum04","",".@realDonaldTrump’s order denying climate change is a global threat &amp; makes the U.S. an environmental rogue state. https://t.co/9yqLmAfUa4"
"Betty McCollum","House","D","Minn.",5,"2017-03-16 17:11:38","BettyMcCollum04","http://pbs.twimg.com/media/C7DjXEhXAAAy_N-.jpg","Just met with @MnPCA Commissioner Stine about  @realDonaldTrump's cuts to environmental protection that hurt Minnesota &amp; our Great Lakes. https://t.co/356uJ1T4qv"
"Betty McCollum","House","D","Minn.",5,"2017-03-16 11:59:37","BettyMcCollum04","","The Trump budget is a direct assault on environment. It puts polluters first by slashing the EPA by nearly a third &amp; denying climate change."
"Betty McCollum","House","D","Minn.",5,"2017-03-01 20:39:00","BettyMcCollum04","","I voted NO on @HouseGOP's SCRUB Act, which puts environmental safeguards &amp; consumer protections at risk. We must put people before profits."
"Betty McCollum","House","D","Minn.",5,"2017-02-27 20:15:25","BettyMcCollum04","",".@realDonaldTrump's budget cuts will hurt working families, damage our economy &amp; shred environmental protections. https://t.co/Rlnz1sV4Pj"
"Betty McCollum","House","D","Minn.",5,"2017-02-07 18:14:53","BettyMcCollum04","","You can count on me &amp; @HouseDemocrats to fight @realDonaldTrump/@HouseGOP plans to gut the #EPA and put environment at risk. #DefendEPA"
"Betty McCollum","House","D","Minn.",5,"2017-02-03 16:23:20","BettyMcCollum04","","I just voted against yet another @HouseGOP giveaway to Big Oil at the expense of taxpayers &amp; environment. Undoing #methane rule is reckless."
"Betty McCollum","House","D","Minn.",5,"2017-02-03 02:45:01","BettyMcCollum04","","ICYMI: @HouseGOP bill would abolish #EPA. That could lead to environmental disaster. I explain why @HuffingtonPost.  https://t.co/GPUdgeObnN"
"Betty McCollum","House","D","Minn.",5,"2017-02-01 20:47:06","BettyMcCollum04","","I was formally approved today for another term as Ranking Member of @AppropsDems Interior-Environment Subcommittee → https://t.co/uAGSe45TkN"
"Betty McCollum","House","D","Minn.",5,"2017-01-24 20:57:22","BettyMcCollum04","http://pbs.twimg.com/media/C29sRa9W8AED4Gn.jpg",".@realDonaldTrump decisions on #DAPL and #KeystoneXL ignore tribal sovereignty &amp; threaten environment. We must put people before profits. https://t.co/UfDZXGx1eo"
"Betty McCollum","House","D","Minn.",5,"2017-01-11 22:11:11","BettyMcCollum04","","I have serious concerns over Rex Tillerson's Russian ties &amp; environmental record. He should not lead @StateDept. https://t.co/3srdFJ0X36"
"Betty McCollum","House","D","Minn.",5,"2016-12-15 17:25:51","BettyMcCollum04","","I'm especially proud today of @POTUS' leadership &amp; commitment to our environment. Thank you for protecting Minnesota's Boundary Waters!"
"Betty McCollum","House","D","Minn.",5,"2016-12-15 16:09:04","BettyMcCollum04","","GREAT NEWS: Decision to protect our Boundary Waters &amp; Voyageurs is a major victory for our state &amp; our environment. https://t.co/exCOpEOQ4f"
"Betty McCollum","House","D","Minn.",5,"2016-12-13 20:55:34","BettyMcCollum04","","Rick Perry, Pres-elect Trump's pick to lead @ENERGY, has an atrocious, anti-science environmental record and is dangerously tied to Big Oil."
"Betty McCollum","House","D","Minn.",5,"2016-12-13 16:05:28","BettyMcCollum04","","Nomination of Rex Tillerson, CEO with bad environmental record &amp; cozy ties to Putin, for @StateDept is disturbing. https://t.co/MfnMzZZrr2"
"Betty McCollum","House","D","Minn.",5,"2016-12-07 20:45:16","BettyMcCollum04","","The Trump-Pruitt environmental agenda cannot become law of the land. Learn more about how I'll keep fighting →  https://t.co/BLZUJi3GJS"
"Betty McCollum","House","D","Minn.",5,"2016-12-04 22:52:08","BettyMcCollum04","",".@USACEHQ decision to deny #DAPL permits makes it clear that rerouting is needed to safeguard the environment &amp; protect tribal sovereignty."
"Betty McCollum","House","D","Minn.",5,"2016-10-17 21:45:00","BettyMcCollum04","","Deeply disturbed by news that Twin Metals' parent company violated Chilean environmental laws. We must #SavetheBWCA. https://t.co/wVvRbraY4F"
"Betty McCollum","House","D","Minn.",5,"2016-07-14 18:20:08","BettyMcCollum04","","Fortunately, this Interior-Environment appropriations bill will never become law. I'll continue to work with GOP &amp; Democrats to improve it."
"Betty McCollum","House","D","Minn.",5,"2016-07-14 18:20:00","BettyMcCollum04","","The deeply partisan Interior-Environment appropriations bill ignores reality of climate change and thwarts @POTUS' efforts to #ActOnClimate."
"Betty McCollum","House","D","Minn.",5,"2016-07-14 18:19:25","BettyMcCollum04","","The Interior-Environment appropriations bill unravels environmental protections &amp; undermines Americans' public health and safety."
"Betty McCollum","House","D","Minn.",5,"2016-07-14 18:19:11","BettyMcCollum04","","Proud to lead Democrats who just voted NO on Interior-Environment appropriations bill. Read my full statement: https://t.co/j4teEUjpdt."
"Betty McCollum","House","D","Minn.",5,"2016-07-13 02:15:42","BettyMcCollum04","","Sad @HouseGOP is working to weaken safety rules adopted after Deepwater Horizon disaster. Their amendment puts lives &amp; environment at risk."
"Betty McCollum","House","D","Minn.",5,"2016-07-12 22:25:56","BettyMcCollum04","","The Interior-Environment appropriations bill before the House tonight puts polluters ahead of public health. https://t.co/I4RPNmUIg9"
"Betty McCollum","House","D","Minn.",5,"2016-07-12 01:11:03","BettyMcCollum04","","Disappointed @HouseGOP is ignoring regular order &amp; limiting amendments on Interior-Environment appropriations bill. https://t.co/XaFagkZmqd"
"Betty McCollum","House","D","Minn.",5,"2016-06-15 13:32:05","BettyMcCollum04","","While I oppose the Interior-Environment bill in its current form, I will continue to work Republican &amp; Democratic colleagues to improve it."
"Betty McCollum","House","D","Minn.",5,"2016-06-15 13:31:10","BettyMcCollum04","","I cannot support a bill that overturns environmental protections, leaves endangered species vulnerable &amp; prevents greenhouse gas regulations"
"Betty McCollum","House","D","Minn.",5,"2016-06-15 13:22:42","BettyMcCollum04","","After 14 hearings with 209 witnesses, the serious need for programs and services funded in the Interior-Environment bill is clear."
"Betty McCollum","House","D","Minn.",5,"2016-05-25 19:35:20","BettyMcCollum04","","At Interior-Environment markup, I explained why we must put families' health ahead of polluters' special interests. https://t.co/RqyRPHSP6P"
"Betty McCollum","House","D","Minn.",5,"2016-05-25 15:12:57","BettyMcCollum04","","Disappointed that proposed Interior-Environment appropriations bill cuts @EPA. #FlintWaterCrisis shows continued importance of this agency."
"Betty McCollum","House","D","Minn.",5,"2016-04-22 18:57:58","BettyMcCollum04","http://pbs.twimg.com/media/CgqyPBeWkAA5sXT.jpg","Enjoyed meeting the grassroots environmental heroes who won this year's @goldmanprize. Their work is inspiring. https://t.co/QW6hhB18N7"
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-08-16 15:25:36","BillPascrell","http://pbs.twimg.com/media/DHXGTenU0AA1hZU.jpg","Roundtable discussion with business, industry, labor, and environmental leaders from New Jersey in preparation of re-negotiation of #NAFTA. https://t.co/vKQWgkI8qC"
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-07-19 15:07:33","BillPascrell","","U.S. workers need a job-promoting, worker-protecting, environment-friendly #trade approach. Not same old, same old.

https://t.co/5rmuuJOviB"
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-06-27 21:43:34","BillPascrell","","Often #trade is a race to the bottom: competing by abusing workers &amp; environment. We can make it a race to the top.

https://t.co/SkTVRvvYf2"
"Bill Pascrell Jr.","House","D","N.J.",16,"2016-11-15 21:39:51","BillPascrell","http://pbs.twimg.com/media/CxVTgFIWQAAy-ix.jpg","Trans-Pacific Partnership is dead. Workers won out over special interests. Victory for labor, the environment, &amp; consumer safety. #TPP https://t.co/fW4EYQ72TB"
"Bill Pascrell Jr.","House","D","N.J.",16,"2016-02-25 19:16:04","BillPascrell","http://pbs.twimg.com/media/CcE5BtxW4AA31mH.jpg","Awarded 97% score by @LCVoters for my record of protecting the environment. Much obliged!

https://t.co/eAzU8R8Ej0 https://t.co/CMZKbC24f5"
"Bill Pascrell Jr.","House","D","N.J.",16,"2013-04-03 12:58:16","BillPascrell","","Congratulations to Paterson's own Great Falls Youth Corps on receiving the EPA 2013 Environmental Quality Award!... http://t.co/OGtsWP5cPs"
"Bill Pascrell Jr.","House","D","N.J.",16,"2012-02-29 23:12:50","BillPascrell","","We won a big victory for a cleaner environment today when we learned that a coal-fired power plant in... http://t.co/zd0H3JsQ"
"Bill Pascrell Jr.","House","D","N.J.",16,"2012-02-07 23:16:19","BillPascrell","","Thank you! RT @LCVPolicy kudos for receiving an impressive 94% score on LCV's 2011 Natl Environmental Scorecard! http://t.co/wKq8WKdv"
"Bill Pascrell Jr.","House","D","N.J.",16,"2011-06-15 21:36:31","BillPascrell","","I strongly oppose GOP plan to privatize @Amtrak, which is vital to NJ. Reduces congestion, facilitates commerce, environmentally friendly."
"Earl Blumenauer","House","D","Ore.",6,"2014-02-20 19:57:10","BlumenauerMedia","","Blumenauer, DeFazio, 120 Members of the House Urge USTR to Retain Strong Environmental Protections in TPP http://t.co/tRGajfBPZB"
"Earl Blumenauer","House","D","Ore.",6,"2013-06-19 22:24:56","BlumenauerMedia","","Blumenauer Farm Bill amendments to reduce waste, help family farmers and the environment to be voted on shortly: http://t.co/JnmFByBYKv"
"Earl Blumenauer","House","D","Ore.",6,"2013-05-09 20:38:34","BlumenauerMedia","","Blumenauer Introduces the Balancing Food, Farm, and Environment Act to Modernize Conservation Priorities http://t.co/JprcadIQXB"
"Earl Blumenauer","House","D","Ore.",6,"2012-05-08 19:54:32","BlumenauerMedia","","Blumenauer testifies on importance of Lacey Act to protect environment, American jobs from unfair &amp; illegal competition http://t.co/pEshHnjK"
"Earl Blumenauer","House","D","Ore.",6,"2011-10-26 18:02:06","BlumenauerMedia","","Blumenauer joined by environmental, taxpayer, and free enterprise advocates in releasing reform proposals for Farm Bill http://t.co/aOVAcQhQ"
"Earl Blumenauer","House","D","Ore.",6,"2011-09-20 23:18:53","BlumenauerMedia","","Blumenauer Defends Lacey Act, ""Essential"" for American Forest Industry, Environment http://t.co/PvkUpJRC"
"Earl Blumenauer","House","D","Ore.",6,"2010-06-10 21:13:05","BlumenauerMedia","","Blumenauer on House Floor with other environmental leaders in House - slamming BP and the catastrophe they have caused in the Gulf."
"David Scott","House","D","Ga.",23,"2018-02-14 16:26:23","BobbyScott","http://pbs.twimg.com/media/DWAlmfMW4AYdT7H.jpg","Met with @HipHopCaucus earlier today. We discussed many important issues including climate change, environmental justice and criminal justice reform. https://t.co/FxG8XGTlhW"
"David Scott","House","D","Ga.",23,"2018-01-04 21:10:47","BobbyScott","","The proposal released by the Trump Administration to radically expand offshore drilling is bad for Americans, businesses, the economy, the military and the environment. #ProtectOurCoast
https://t.co/EYaqBLRjjI"
"David Scott","House","D","Ga.",23,"2017-08-08 15:51:59","BobbyScott","","Today, I am touring a few facilities in my district to learn more about how they are helping Hampton Roads environment &amp; healthcare."
"David Scott","House","D","Ga.",23,"2017-06-01 20:56:48","BobbyScott","http://pbs.twimg.com/media/DBQ5UR_XcAAMJVx.jpg",".@POTUS's embarrassing decision to remove the U.S. is a step in the wrong direction. This latest action hurts Virginians &amp; our environment. https://t.co/oUoTIlOjXQ"
"David Scott","House","D","Ga.",23,"2017-02-13 17:08:28","BobbyScott","","Coastal Restoration: Good for the environment, good for the economy #iheartestuaries"
"David Scott","House","D","Ga.",23,"2016-12-10 18:58:46","BobbyScott","http://pbs.twimg.com/media/CzVjP7mWQAAWEDs.jpg","Proud to support the environmental justice work being done by the Southeast CARE Coalition. Pictured at their Holiday Potluck last night https://t.co/PTs2sDx00c"
"David Scott","House","D","Ga.",23,"2016-10-01 17:10:27","BobbyScott","http://pbs.twimg.com/media/CtsrJoBXYAAsK8t.jpg","I was proud to participate in the C.R.I.M.E. (Creating Responsibility In My Environment) Summit at Warwick High School this morning https://t.co/LEhDxL0fVD"
"David Scott","House","D","Ga.",23,"2016-02-27 22:01:23","BobbyScott","http://pbs.twimg.com/media/CcQMw6gXEAAJgXB.jpg","Honored to participate in the environmental justice forum presented by the Southeast CARE Coalition &amp; @sierraclub https://t.co/XFJ31XAJpq"
"David Scott","House","D","Ga.",23,"2016-02-12 21:24:01","BobbyScott","","Coastal Restoration: Good for the environment, good for the economy, good for #VA03. #iheartestuaries"
"Brad Sherman","House","D","Calif.",21,"2017-05-31 17:25:35","BradSherman","","If Trump pulls out of Paris Climate Accord it jeopardizes our environment for generations. We must not deny science. #ClimateChange is real."
"Brad Sherman","House","D","Calif.",21,"2017-04-22 18:11:10","BradSherman","http://pbs.twimg.com/media/C-CTzU7WsAAB-oM.jpg","Honored to speak up for science and our environment on #EarthDay at the @march4sciencela #marchforsciencela https://t.co/9opyzUGocO"
"Brad Sherman","House","D","Calif.",21,"2017-04-22 18:00:02","BradSherman","","This #EarthDay I am calling on #Trump to fully fund the EPA and ensure it continues to protect our environment. #ProtectOurPlanet"
"Brad Sherman","House","D","Calif.",21,"2017-04-22 17:00:02","BradSherman","","Happy #EarthDay @RealDonaldTrump. I promise to fight your administration’s assault on the environment and disregard for science."
"Brad Sherman","House","D","Calif.",21,"2016-02-24 22:01:30","BradSherman","","Proud to receive 100% rating from the League of Conservation Voters @LCVoters for my record on environmental issues https://t.co/kbGJmpzADG"
"Brad Sherman","House","D","Calif.",21,"2010-03-25 14:08:56","BradSherman","","Will testify @Appropriations Subcommittee on Interior and Environment re: Santa Monica Mountains land acquisition http://bit.ly/9Ses8M"
"Brad Sherman","House","D","Calif.",21,"2009-10-14 18:24:19","BradSherman","","Attending the Foreign Affairs Subcommittee on Asia, the Pacific and the Global Environment hearing on the Future of... http://bit.ly/xNVrL"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2017-06-28 15:46:06","Call_Me_Dutch","http://pbs.twimg.com/media/DDa0c3KWsAIARl5.jpg","Proud to cosponsor reauth of #Chesapeake Gateways &amp; Watertrails program to protect #MD02's environment &amp; economy. https://t.co/KpDyUlevqn https://t.co/U9arG8D5Iw"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2017-05-24 14:06:17","Call_Me_Dutch","http://pbs.twimg.com/media/DAmN_aEWAAQ2exL.jpg","I’ll always fight to protect the Bay, vital to #MD02’s culture, economy &amp; environment. @jennaportnoy @washingtonpost https://t.co/XAZ7WDjJjT https://t.co/ShdOb8TAWL"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2016-08-24 19:27:38","Call_Me_Dutch","http://pbs.twimg.com/media/CqpeJ79WAAA1sUF.jpg","Finishing up a tour @QRSRecycling in #dundalk #MD02. 60+ jobs and helping the environment https://t.co/sYNrxHF8zk"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2015-10-06 15:19:56","Call_Me_Dutch","http://pbs.twimg.com/media/CQpL8_mUcAAx-A0.jpg","Today I announced federal grants for #ChesapeakeBay w/@EPA, @NFWFnews to create healthier watershed environments http://t.co/jBTplfp83K"
"C.A. Dutch Ruppersberger","House","D","Md.",23,"2015-02-26 16:39:25","Call_Me_Dutch","","Earned a 91% score on @LCVoters 2014 Nat'l Environmental Scorecard! Check out the votes: http://t.co/0YHIR6gr0f #LCVscore"
