"Hashtag","Frequency"
"AntiLaborSecretary",1
"ApprenticeshipWorks",1
"ArcticRefuge",1
"Arpaio",1
"BadForWomen",1
"BasicNeeds",1
"BeBoldForChange",1
"BlackHistoryMonth",1
"BuildABetterAmerica",1
"camanoisland",1
"caregiver",1
"Charlottesville",1
"ChildCareNOW",1
"civilrights",1
"COLA",1
"Comey",1
"CPP",1
"CruzAmendment",1
"DayoftheGirl",1
"DearBetsy",1
"defendDACA",1
"DeVosWatch",1
"DREAMAct",1
"drillsokewhereelse",1
"DrillSomeWhereElse",1
"earlyed",1
"earlyFAFSA",1
"EarlyFAFSA",1
"EarthDay",1
"EducateDeVos",1
"Equalityforward",1
"EqualityForward",1
"EqualPlayEqualPay",1
"EXIM",1
"ExtendCHIP",1
"factcheck",1
"FAFSA",1
"FairHousing",1
"Fairpay",1
"FairPay",1
"FAMILYact",1
"fixthecliff",1
"FlintWaterCrisis",1
"FundFlint",1
"gagrule",1
"GavinGrimm",1
"GOPTaxPlan",1
"GoRed",1
"GrahamCassidy",1
"HappyHalloween",1
"Harvey",1
"HBCUs",1
"HeadStart",1
"healthcare",1
"highered",1
"IDAHOT2017",1
"IDEA",1
"JCC",1
"JollyMountainFire",1
"KeepOurWaterClean",1
"korematsuday",1
"LasVegas",1
"LCVScorecard",1
"LetLizSpeak",1
"LummiIsland",1
"LWCF",1
"MEI2017",1
"MenForChoice",1
"miners",1
"MLSCup",1
"NationalComingOutDay",1
"NationalTeachersDay",1
"NCLB",1
"Netneutrality",1
"NetNeutralty",1
"NewAstronauts",1
"NGWSD",1
"nodrilling",1
"noOffshoreDrilling",1
"NoonDeVos",1
"NotInvisible",1
"ntoy18",1
"OpenEnrollment",1
"OpenInternet",1
"Opioid",1
"OrcasIsland",1
"Oso",1
"OsoStrong",1
"OTrule",1
"paidleave",1
"PaidSickDays",1
"PBSNews",1
"preKforall",1
"preserveourwildlife",1
"ProtectDreamers",1
"ProtectMueller",1
"ProtectOurStudents",1
"Pruitt",1
"PublicLands",1
"PulseNightclub",1
"RaisetheWage",1
"RejectRussell",1
"RuralAmerica",1
"RussellAmendment",1
"SafeWorkplaces",1
"SaveEPA",1
"SaveMedicaid",1
"saveourcoasts",1
"SchedulesThatWork",1
"ScienceMarch",1
"SeahawksCamp",1
"SeaTac",1
"Seattle",1
"SeaYouAtTheMarch",1
"SenateRuralSummit",1
"SexualAssaultAwareness",1
"SexualAssaultAwarenessMonth",1
"ShePersists",1
"ShopSmall",1
"StandwithPP",1
"STEAM",1
"StopGorsuch",1
"StormStandsWithPP",1
"superbugs",1
"SupportEXIM",1
"SupremeCourt",1
"TaxCutsAndJobsAct",1
"TaxReform",1
"TDOR",1
"ThxBirthControl",1
"TitleIX",1
"trans",1
"TransWeek",1
"Trumpshutdown",1
"TX",1
"UnitedweZag",1
"VeteransDay",1
"WCD2016",1
"WearOrange",1
"wednesdaywisdom",1
"WeNeedNine",1
"WeObject",1
"WestPortWA",1
"WheresTheBill",1
"WhidbeyIsland",1
"WildOlympics",1
"WIOA",1
"womansmarch2018",1
"WomensHealth",1
"WomensHistoryMonth",1
"WomensMarchPhilly",1
"WomensMarchVictoria",1
"WomxnsMarch2018",1
"workers",1
"WorkersMemorialDay",1
"WorldAIDSDay",1
"WorldContraceptionDay",1
"WorldTeacherDay",1
"worthywages",1
"Yakima",1
