"Hashtag","Frequency"
"FreeThe20",1
"FuerzaMexico",1
"futureleaders",1
"FutureNATO",1
"FutureofAid",1
"GalentinesDay",1
"GateCityMarathon",1
"GDP",1
"GermanDayofUnity",1
"GirlsCountAct",1
"GlobalGagRule",1
"goPats",1
"GoRedWearRed",1
"Grace4Pres",1
"GreatGreenFleet",1
"greatoutdoors",1
"Halloween",1
"Hanukkah",1
"HappyHolidays",1
"Hardball",1
"HarrietTubman",1
"heroin",1
"Hezbollah",1
"HIllDay",1
"HISF2017",1
"HOFNH14",1
"HolidayforHeroes",1
"HolocaustRemembrance",1
"HomeOpener",1
"HungerActionMonth",1
"Iampoetryoutloud",1
"icymi",1
"ICYMI",1
"IHaveTheRightTo",1
"immigration",1
"innovative",1
"inspired",1
"Irandeal",1
"IrunforJim",1
"IRunForJim",1
"ISIS",1
"IStandWithPP",1
"ItsOnUs",1
"IWD",1
"JamesFoley",1
"JDRFCC",1
"jdrfdc4cc",1
"JointSession",1
"KeepingUSHealthy",1
"KeystoneXL",1
"LaconiaBikeWeek",1
"LCS",1
"letgirlslearn",1
"LetLizSpeak",1
"lgbt",1
"libertymedal",1
"LillyLedbetter",1
"livefreeordie",1
"localwine",1
"LoveCantWait",1
"loveislove",1
"LoveIsLove",1
"lovewins",1
"LWCF50",1
"MainStreet2017",1
"MalalaDay",1
"Marathon",1
"MarketBasket",1
"MarriageEquality",1
"mepolitics",1
"MerryChristmas",1
"MH17",1
"MLSFinal",1
"Montenegro",1
"montessori",1
"MothersDay",1
"moveoverAndrew",1
"MTPDaily",1
"mustread",1
"MustRead",1
"mwmsenate",1
"myvetbiz",1
"N",1
"NASCAR",1
"NASCARNewEngland",1
"NashuaNH",1
"nationaldiabetesmonth",1
"NationalDogDay",1
"NationalTeachersDay",1
"NationalVeteranOwned",1
"NationalWomensCheckupDay",1
"NavyDay",1
"NECottontail",1
"neverforget",1
"NewHorizons",1
"Newseum",1
"NH100Primary",1
"NHBeer",1
"NHD2016",1
"nhpr",1
"NHPrimaryConcerns",1
"nhproud",1
"NHsaysNOMORE",1
"nhsen",1
"NHSupremeCourt",1
"NHtourism",1
"nhwine",1
"NHworkforce",1
"NoNetTax",1
"NorthernPass",1
"NothingNH",1
"onlinesalestax",1
"onlyinyourstate",1
"OnToSB49",1
"OnToTheAFCChampionship",1
"onward",1
"OpenEnrollment",1
"opioid",1
"orangetheworld",1
"OrlandoUnitedDay",1
"Outdoors4All",1
"OverdoseAwarenessDay",1
"passMJIA",1
"PatriotsDay",1
"PatsNation",1
"PAXunh",1
"PayCheckFairnessAct",1
"payequity",1
"PearlHarborDay",1
"Pluto",1
"POLITICOHealth",1
"POTUS",1
"Pride2017",1
"ProtectCPP",1
"ProtectOurCare",1
"ProtectOurStudents",1
"ProtectTransTroops",1
"proudgrandmother",1
"RaisetheWage",1
"RecognizeRape",1
"Recreation",1
"refugeescrisis",1
"RefugeesCrisis",1
"reprohealth",1
"ReproRights",1
"RiseUp",1
"RNDF",1
"roe44",1
"RoseParade2018",1
"runforsomething",1
"Salem",1
"SASC",1
"SAVELWCF",1
"SaveNetNeutrality",1
"SB9",1
"ScrippsBee",1
"SecretSanta",1
"SemperFi",1
"SharedHumanity",1
"ShopSmall",1
"SkimmLife",1
"Smallbiz",1
"SmallBizWeek",1
"SmallBusiness",1
"sop16",1
"SOP16",1
"spellingbee",1
"SpellingBee",1
"SpiritDay",1
"SpiritofGiving",1
"SrebrenicaGenocide",1
"standwithLizzi",1
"StandwithLizzi",1
"standwithPP",1
"stayworkplay",1
"STEMeducation",1
"StevenSotloff",1
"StPatricksDay",1
"STRIDE",1
"StudenLoanDebt",1
"SugarReform",1
"SugarShowdown",1
"SuperBowl",1
"SupremeCourt",1
"SWOP2016",1
"SyrianRefugees",1
"T1D",1
"TackleTheGenderGap",1
"TakeYourChildToWorkDay",1
"taxreform",1
"TaxReform",1
"thankanefed",1
"ThankATeacher",1
"ThisIsDiabetes",1
"Tillerson",1
"TimesUp",1
"TimeToCallOut",1
"TimeToWakeUp",1
"TitleIX",1
"trade",1
"TransWeek",1
"TRIO",1
"Trump",1
"TrumpCuts",1
"TrumpGlobalGag",1
"TrumpShutdown",1
"TSA",1
"Type1",1
"UNHWildcats",1
"UpWiththeSkimm",1
"USAFreedomAct",1
"USSYP",1
"ValentinesDay",1
"Veterans",1
"veteransday",1
"VeteransDay",1
"VISTA50",1
"votesforwomen",1
"VOTH2015",1
"wagegap",1
"WageHope",1
"WasteoftheWeek",1
"WebOfDenial",1
"WGF15",1
"WhatIFoughtFor",1
"WHD2017",1
"WhiteMountains",1
"WholeWomansHealth",1
"WholeWomensHealth",1
"whyapply",1
"whyimarch",1
"WildlifeWin",1
"WinDanceRepeat",1
"Winter",1
"WinterOlympics",1
"WomenOnTheTwenty",1
"WomensEDay",1
"WomensEqualityDay",1
"WomensHealth",1
"WomensHistoryMonth",1
"workforce",1
"WorldAIDSDay",1
"WorldDiabetesDay",1
"WorldEnvironmentDay",1
"WorldHemophiliaDay",1
"WorldHumanitarianDay",1
"WorldMalariaDay",1
"WPCD",1
"YesAllGirls",1
"zika",1
"zikavirus",1
"ZikaVirus",1
