"Hashtag","Frequency"
"SAFERAct",1
"SanAntonio",1
"SanBernardino",1
"SAtoDC",1
"SAtoDC18",1
"saveslives",1
"Scalia",1
"scotus",1
"SCOTX",1
"seeyouinmcallen",1
"ServiceDogs",1
"SESTA",1
"severe",1
"sextrafficking",1
"shelter",1
"shutdown",1
"SkylarsLaw",1
"SLD17",1
"SmallBusinessWeek",1
"SOE2017",1
"Soldiers",1
"Spring",1
"STS107",1
"Sutherland",1
"SutherlandSpringsShooting",1
"SutherlandSpringsTexas",1
"SyriaStrikes",1
"TacoTuesday",1
"tatumtough",1
"TatumTough",1
"TaxRelief",1
"tcot",1
"Texanslovebabies",1
"TexasForever",1
"TexasLyceum",1
"TexasMayors",1
"TexasMusic",1
"texasphilosophicalsociety",1
"TexasProud",1
"Texasstrong",1
"TexasTrustees",1
"TFRWDallas17",1
"TheLead",1
"ThirdWheel",1
"ThisWeek",1
"TMDHarvey",1
"totaltransparency",1
"Trade",1
"TravisCounty",1
"tribfest17",1
"Tribfest17",1
"Tribfest2017",1
"Tucker",1
"TurnOffNFL",1
"Tx",1
"txed",1
"txelge",1
"TXmentalhealth",1
"TXOGA",1
"txsmallbusiness",1
"txwater",1
"US",1
"USA",1
"USArmy",1
"USBP",1
"USCG",1
"USSPorter",1
"USVI",1
"UTSEN",1
"Vaisakhi",1
"veteran",1
"VeteransDay2017",1
"VietnamWarPBS",1
"VirginIslands",1
"weather",1
"wecandobetter",1
"welcometoTexas",1
"WeMustEngage",1
"WH",1
"whywemarch",1
"winning",1
"workingonit",1
"YallAboard",1
