"govTrack_id","full_name","lastName","middleName","firstName","chamber","party","partyName","state","govTrack_desc","govTrack_ideology","govTrack_leadership","propublica_url","proPub_sponsoredBills","proPub_cosponsoredBills","proPub_votesAgainstParty","proPub_missedVotes","twitter_url","user_id","name","screen_name","location","description","url","verified","statuses_count","followers_count","friends_count","favourites_count","listed_count","account_created_at","account_lang","profile_url","profile_expanded_url","profile_image_url","profile_banner_url","profile_background_url","n_obs_timeline","n_obs_origContent","n_obs_textOnly","prop_origContent","prop_textOnly","earliest_status","latest_status","mean_favCount_OC","median_favCount_OC","stdDev_favCount_OC","mean_rtCount_OC","median_rtCount_OC","stdDev_rtCount_OC","mean_favCount_text","median_favCount_text","stdDev_favCount_text","mean_rtCount_text","median_rtCount_text","stdDev_rtCount_text"
412702,"Jim Banks","Banks","","Jim","House","R"," Republican","Ind."," moderate Republican follower",0.690802565745,0.202366923297,"https://projects.propublica.org/represent/members/B001299-jim-banks",16,178,"2.5%","0.3%","https://twitter.com/RepJimBanks","x816131319033950208","Jim Banks","RepJimBanks","Indiana's 3rd District","Official account of U.S. Congressman Jim Banks (IN-3).","https://t.co/Uxbf6p28Ch",TRUE,1626,4847,1550,110,248,"2017-01-03 03:57:24","en","https://t.co/Uxbf6p28Ch","http://banks.house.gov/","http://pbs.twimg.com/profile_images/816138841891491840/uap2IHCv_400x400.jpg","https://pbs.twimg.com/profile_banners/816131319033950208/1483418000",NA,1626,1146,129,0.70479704797048,0.0793357933579336,"2017-01-03 14:52:35","2018-02-22 21:59:09",20.8743455497382,8,119.260677039833,8.25567190226876,3,50.4154278055292,72.2868217054264,12,342.279038984424,26.2635658914729,5,142.762068194987
412469,"Lou Barletta","Barletta","","Lou","House","R"," Republican","Pa."," rank-and-file Republican",0.843037659791,0.585644217113,"https://projects.propublica.org/represent/members/B001269-lou-barletta",14,189,"5.2%","7.4%","https://twitter.com/RepLouBarletta","x239871673","Rep. Lou Barletta","RepLouBarletta","","Proudly representing Pennsylvania's 11th Congressional District.","http://t.co/2bjJjbvMJ2",TRUE,2666,21950,1744,301,865,"2011-01-18 16:37:10","en","http://t.co/2bjJjbvMJ2","http://barletta.house.gov/","http://pbs.twimg.com/profile_images/378800000575978494/4c44fc43515e33320fa3013a5642ea97_400x400.jpeg","https://pbs.twimg.com/profile_banners/239871673/1483477333","http://pbs.twimg.com/profile_background_images/377796301/x171c2955750f7fb7ee31ce27d17150d.jpg",2663,1966,574,0.738265114532482,0.215546376267368,"2011-01-19 17:22:40","2018-02-22 16:50:24",27.8758901322482,1,337.679241418665,12.8316378433367,2,176.780747561665,23.4668989547038,0,161.132190055377,10.801393728223,2,59.6132585204195
412541,"Andy Barr","Barr","","Andy","House","R"," Republican","Ky."," conservative Republican",0.884281469108,0.727147473927,"https://projects.propublica.org/represent/members/B001282-andy-barr",18,187,"3.6%","2.0%","https://twitter.com/RepAndyBarr","x1089334250","Rep. Andy Barr","RepAndyBarr","Lexington, KY","Honored to represent Kentucky's Sixth Congressional District.  Fighting to get Kentuckians back to work and restore fiscal responsibility to Washington","http://t.co/XNnauaj5",TRUE,2916,15583,1197,129,572,"2013-01-14 15:29:49","en","http://t.co/XNnauaj5","http://barr.house.gov","http://pbs.twimg.com/profile_images/648576649143943169/DGzR6q1Q_400x400.jpg","https://pbs.twimg.com/profile_banners/1089334250/1392572667","http://pbs.twimg.com/profile_background_images/438688574079115264/6BzY2umR.jpeg",2911,2041,573,0.70113363105462,0.196839574029543,"2013-01-16 15:20:49","2018-02-21 19:19:18",8.02008819206271,2,70.1346749866456,5.04948554630083,2,20.9304637952958,5.06457242582897,1,14.5084139333205,5.12216404886562,2,11.1565033651533
412687,"Nanette Barragan","Barragan","","Nanette","House","D"," Democrat","Calif."," moderate Democratic follower",0.317748065482,0.200931354841,"https://projects.propublica.org/represent/members/B001300-nanette-barrag%C3%A1n",8,298,"5.5%","3.4%","https://twitter.com/RepBarragan","x816833925456789505","Nanette D. Barragán","RepBarragan","San Pedro, CA","Official account. Honored to represent California's 44th Congressional District. #CA44 Member of the @HispanicCaucus @USProgressives @Dodgers fan.","https://t.co/Mt3nPi7hSH",TRUE,1834,6250,526,462,288,"2017-01-05 02:29:18","en","https://t.co/Mt3nPi7hSH","http://www.barragan.house.gov","http://pbs.twimg.com/profile_images/827650875573280768/PZit1YuO_400x400.jpg","https://pbs.twimg.com/profile_banners/816833925456789505/1517687570",NA,1831,1024,364,0.559257236482796,0.198798470780994,"2017-01-05 17:38:41","2018-02-23 00:01:58",34.0810546875,14,106.644888443585,16.7353515625,6,66.1406369162309,50.9862637362637,18,165.9089242948,25.9038461538462,7,103.989001784099
400018,"Joe L. Barton","Barton","L.","Joe","House","R"," Republican","Texas"," rank-and-file Republican",0.757760363651,0.708257879654,"https://projects.propublica.org/represent/members/B000213-joe-l-barton",3,86,"4.7%","3.0%","https://twitter.com/RepJoeBarton","x19929362","Joe Barton","RepJoeBarton","Ennis, TX","I work for the people of the 6th District of Texas and am honored to represent them in Washington.","http://t.co/UcrfIiWGdl",TRUE,2079,28044,333,54,1451,"2009-02-02 20:30:20","en","http://t.co/UcrfIiWGdl","http://www.joebarton.house.gov","http://pbs.twimg.com/profile_images/818882598797766657/sVHBdBRJ_400x400.jpg","https://pbs.twimg.com/profile_banners/19929362/1484071854","http://abs.twimg.com/images/themes/theme1/bg.png",2078,1593,521,0.76660250240616,0.250721847930703,"2009-02-02 20:31:18","2017-11-15 14:06:00",1.73446327683616,0,4.4490893121346,3.15693659761456,2,11.5681497700425,1.07101727447217,0,2.64225004670572,1.80038387715931,1,2.72214561980653
412404,"Karen Bass","Bass","","Karen","House","D"," Democrat","Calif."," moderate Democratic leader",0.254654047605,0.720646466071,"https://projects.propublica.org/represent/members/B001270-karen-bass",16,221,"6.3%","7.1%","https://twitter.com/RepKarenBass","x239949176","Congressmember Bass","RepKarenBass","Los Angeles & Washington","Representing California's 37th District, which includes Los Angeles, South LA, and Culver City. https://t.co/XHzgMSAQAc","http://t.co/1QNH7tmurQ",TRUE,4057,72086,14371,690,1687,"2011-01-18 20:25:36","en","http://t.co/1QNH7tmurQ","http://karenbass.house.gov","http://pbs.twimg.com/profile_images/605458297475317761/P1AjUUex_400x400.jpg","https://pbs.twimg.com/profile_banners/239949176/1433187461","http://pbs.twimg.com/profile_background_images/199025462/Twitter.png",3230,2423,718,0.75015479876161,0.222291021671827,"2012-11-30 17:27:33","2018-02-22 01:37:06",87.4527445315724,6,571.845988870521,42.1593066446554,7,229.489260328147,125.548746518106,5,538.255537289135,54.0543175487465,7,199.172608228044
412565,"Joyce Beatty","Beatty","","Joyce","House","D"," Democrat","Ohio"," rank-and-file Democrat",0.333035342989,0.574096451362,"https://projects.propublica.org/represent/members/B001281-joyce-beatty",15,347,"6.0%","2.7%","https://twitter.com/RepBeatty","x1531521632","Joyce Beatty","RepBeatty","Ohio's Third District","Official Twitter account for Congresswoman Joyce Beatty, representing Ohio's Third Congressional District in the U.S. House of Representatives.","https://t.co/ZrsTijMCcM",TRUE,6072,23537,1645,1029,666,"2013-06-19 17:47:09","en","https://t.co/ZrsTijMCcM","http://beatty.house.gov","http://pbs.twimg.com/profile_images/616610538584281088/cvL14fuQ_400x400.jpg","https://pbs.twimg.com/profile_banners/1531521632/1462917490","http://abs.twimg.com/images/themes/theme1/bg.png",3231,2329,341,0.720829464562055,0.105540080470443,"2015-11-14 02:51:47","2018-02-22 21:32:58",26.4113353370545,11,75.2019158881068,14.6109918419923,6,41.5517085561894,28.2932551319648,12,60.7016492286563,17.5777126099707,7,48.6634054626579
412512,"Ami Bera","Bera","","Ami","House","D"," Democrat","Calif."," centrist Democratic follower",0.436953807226,0.2328499482,"https://projects.propublica.org/represent/members/B001287-ami-bera",4,158,"10.2%","0.1%","https://twitter.com/RepBera","x950783972","Ami Bera, M.D.","RepBera","Elk Grove, California","Proudly representing Sacramento County, California in the U.S. House of Representatives","https://t.co/sQPbW1JPOd",TRUE,2971,27215,188,49,804,"2012-11-16 01:39:54","en","https://t.co/sQPbW1JPOd","http://bera.house.gov/","http://pbs.twimg.com/profile_images/722533785481248769/LJz8Qkxj_400x400.jpg","https://pbs.twimg.com/profile_banners/950783972/1492277433","http://abs.twimg.com/images/themes/theme1/bg.png",2970,2637,306,0.887878787878788,0.103030303030303,"2013-01-05 00:34:06","2018-02-22 23:15:57",10.42131209708,3,29.7731746379149,5.76185058778915,3,14.2830220924884,18.3398692810458,2,64.8652235400518,8.8562091503268,3,27.4168593101909
412709,"Jack Bergman","Bergman","","Jack","House","R"," Republican","Mich."," centrist Republican follower ",0.594953884175,0.199752158264,"https://projects.propublica.org/represent/members/B001301-jack-bergman",6,118,"6.3%","0.0%","https://twitter.com/RepJackBergman","x815241612154417152","Rep. Jack Bergman","RepJackBergman","","Rep. of Michigan's beautiful 1st District, Lt. General, USMC (ret), Yooper, Pilot for Northwest, Proud Grandfather of eight grandchildren.",NA,TRUE,653,3678,352,533,189,"2016-12-31 17:02:01","en",NA,NA,"http://pbs.twimg.com/profile_images/816703874241335297/IP_TEo4R_400x400.jpg","https://pbs.twimg.com/profile_banners/815241612154417152/1483551626",NA,653,279,103,0.427258805513017,0.157733537519142,"2017-01-04 18:34:20","2018-02-20 20:51:19",9.66666666666667,5,21.3170651400949,2.96057347670251,1,8.03870276325631,12.747572815534,5,32.1173456423448,4.02912621359223,1,12.3855199378538
412486,"Jaime Herrera Beutler","Herrera Beutler","","Jaime","House","R"," Republican","Wash."," rank-and-file Republican",0.669749283302,0.392540666915,"https://projects.propublica.org/represent/members/H001056-jaime-herrera-beutler",6,104,"9.1%","1.0%","https://twitter.com/HerreraBeutler","x242926427","JaimeHerreraBeutler","HerreraBeutler","","I'm proud to have grown up in SW WA, and honored to represent this wonderful region in the US Congress. Want regular email updates? http://t.co/sZutp93Fhg","http://t.co/g23DlVNdtc",TRUE,697,17177,1108,0,821,"2011-01-25 22:36:44","en","http://t.co/g23DlVNdtc","http://JHB.house.gov","http://pbs.twimg.com/profile_images/510487926900150272/UksS2ekj_400x400.jpeg","https://pbs.twimg.com/profile_banners/242926427/1496761529","http://pbs.twimg.com/profile_background_images/778641369/32fdbd80c31cfe58ca60b64e1fe29e3b.jpeg",696,662,132,0.951149425287356,0.189655172413793,"2011-01-25 23:41:14","2018-02-21 17:20:47",11.1465256797583,5,29.3703666512703,4.53021148036254,3,8.28965925021705,9.02272727272727,3.5,13.1998530578745,4.34090909090909,3,4.55807235514377
412657,"Donald Beyer","Beyer","","Donald","House","D"," Democrat","Va."," rank-and-file Democrat",0.2918878251,0.565947777484,"https://projects.propublica.org/represent/members/B001292-donald-beyer",11,314,"5.7%","3.2%","https://twitter.com/repdonbeyer","x2962868158","Rep. Don Beyer","RepDonBeyer","Northern Virginia & DC","Representing Virginia's 8th District, Northern Virginia, in Congress. Vice-Ranking @SciCmteDems. Co-Chair @CaucusOnClimate. #EqualPay #StopGunViolence","https://t.co/GLUWQ3oyIM",TRUE,12175,56709,3062,13914,981,"2015-01-05 22:09:04","en","https://t.co/GLUWQ3oyIM","http://beyer.house.gov","http://pbs.twimg.com/profile_images/749245008692162561/rXDh0UQB_400x400.jpg","https://pbs.twimg.com/profile_banners/2962868158/1426530943","http://pbs.twimg.com/profile_background_images/577536907992678401/d_eOEeKx.jpeg",3176,562,57,0.176952141057934,0.0179471032745592,"2017-08-10 16:28:45","2018-02-23 02:43:40",274.804270462633,88,1329.14459006566,134.460854092527,52.5,391.968021447433,1292.85964912281,228,3931.51643062007,433.508771929825,101,929.509915470187
412683,"Andy Biggs","Biggs","","Andy","House","R"," Republican","Ariz."," rank-and-file Republican",0.68344291321,0.379502444345,"https://projects.propublica.org/represent/members/B001302-andy-biggs",17,170,"9.6%","0.4%","https://twitter.com/RepAndyBiggsAZ","x816652616625168388","Rep Andy Biggs","RepAndyBiggsAZ","Arizona, USA","Representing the 5th Congressional District of Arizona.","https://t.co/LblQSftLl0",TRUE,2461,7796,1189,1993,285,"2017-01-04 14:28:51","en","https://t.co/LblQSftLl0","http://biggs.house.gov","http://pbs.twimg.com/profile_images/816653962669686784/KW4t-1Xf_400x400.jpg","https://pbs.twimg.com/profile_banners/816652616625168388/1488390125",NA,2456,1588,220,0.646579804560261,0.0895765472312704,"2017-01-04 16:20:18","2018-02-22 20:34:58",26.8583123425693,8,163.607378705559,12.5541561712846,3,82.9706044261847,19.2590909090909,5,74.5513898886506,6.38181818181818,2,17.258698722981
412250,"Gus Bilirakis","Bilirakis","","Gus","House","R"," Republican","Fla."," moderate Republican leader",0.781489781622,0.794464410022,"https://projects.propublica.org/represent/members/B001257-gus-bilirakis",28,196,"1.6%","3.9%","https://twitter.com/RepGusBilirakis","x26051676","Gus Bilirakis","RepGusBilirakis","Palm Harbor, Fla.","Congressman for Florida’s 12th Congressional District, Committees: @HouseCommerce @HouseVetAffairs","http://t.co/4oHwHdDPuy",TRUE,5335,25212,1191,256,1234,"2009-03-23 17:56:32","en","http://t.co/4oHwHdDPuy","http://bilirakis.house.gov","http://pbs.twimg.com/profile_images/694914426131111936/hTyLQllD_400x400.png","https://pbs.twimg.com/profile_banners/26051676/1472752802","http://pbs.twimg.com/profile_background_images/6521303/2gr_gov_seal16.gif",3242,2348,333,0.724244293645898,0.102714373843307,"2013-04-11 21:41:06","2018-02-21 14:51:48",4.92589437819421,1,40.9704555737401,3.22402044293015,2,11.1042272348305,4.23423423423423,2,8.20771928201976,3.36036036036036,2,5.14979142072552
400030,"Sanford D. Bishop Jr.","Bishop [GA2]","D.","Sanford","House","D"," Democrat","Ga."," centrist Democrat",0.426330951098,0.358662234037,"https://projects.propublica.org/represent/members/B000490-sanford-d-bishop-jr",3,248,"9.4%","3.5%","https://twitter.com/SanfordBishop","x249410485","Sanford Bishop, Jr.","SanfordBishop","Georgia 2nd CD & Washington DC","Proudly representing Georgia's 2nd Congressional District. Ranking Member of House Appropriations Subcommittee on Agriculture  https://t.co/gQh6pvYihy","http://t.co/ozJucyCFUb",TRUE,1731,16163,784,151,772,"2011-02-09 00:23:10","en","http://t.co/ozJucyCFUb","http://bishop.house.gov","http://pbs.twimg.com/profile_images/2429733840/rjl32rw6zxkszb84av5z_400x400.jpeg","https://pbs.twimg.com/profile_banners/249410485/1402940063","http://pbs.twimg.com/profile_background_images/378800000116677422/da053d79162bc9230a13c02fec78db28.jpeg",1730,1359,411,0.785549132947977,0.23757225433526,"2011-02-10 18:07:10","2018-02-22 21:14:16",1.73657100809419,0,4.41527109775158,1.9860191317145,1,4.28467268324889,1.30413625304136,0,3.7190947522901,1.54987834549878,1,2.21068772762381
412635,"Mike Bishop","Bishop [MI8]","","Mike","House","R"," Republican","Mich."," rank-and-file Republican",0.817354445455,0.56221697518,"https://projects.propublica.org/represent/members/B001293-mike-bishop",8,236,"5.5%","0.8%","https://twitter.com/RepMikeBishop","x2914571740","Mike Bishop","RepMikeBishop","Rochester, MI","Official account for Congressman Mike Bishop #MI08. Proudly serving on the tax-writing @WaysandMeansGOP.","http://t.co/cJYobAueyX",TRUE,1718,10556,771,352,401,"2014-12-10 22:19:34","en","http://t.co/cJYobAueyX","http://mikebishop.house.gov","http://pbs.twimg.com/profile_images/656529391673999360/fK2zpwcO_400x400.jpg","https://pbs.twimg.com/profile_banners/2914571740/1454946078","http://abs.twimg.com/images/themes/theme1/bg.png",1715,1031,155,0.601166180758018,0.0903790087463557,"2015-01-06 23:28:13","2018-02-22 22:24:10",7.58777885548012,3,22.9876667231019,3.56741028128031,2,7.08019698216534,10.7935483870968,2,30.4513017174673,4.46451612903226,2,9.98783508083763
412478,"Diane Black","Black","","Diane","House","R"," Republican","Tenn."," conservative Republican leader",0.884584433483,0.954480848884,"https://projects.propublica.org/represent/members/B001273-diane-black",22,110,"1.9%","8.3%","https://twitter.com/RepDianeBlack","x110545675","Diane Black","RepDianeBlack","Gallatin, TN","Proudly representing Tennessee's Sixth District (#TN06). Registered nurse & former @HouseBudgetGOP Chair.","https://t.co/NQlkxJkNfu",TRUE,5639,25766,2003,538,1153,"2010-02-01 22:58:22","en","https://t.co/NQlkxJkNfu","http://black.house.gov","http://pbs.twimg.com/profile_images/950826608801275904/PJAg_fAC_400x400.jpg","https://pbs.twimg.com/profile_banners/110545675/1499465333","http://pbs.twimg.com/profile_background_images/452166580227420162/LKXhLQGz.jpeg",3235,2296,329,0.709737248840804,0.101700154559505,"2014-04-25 17:55:11","2018-02-22 20:16:32",18.3262195121951,5,88.7000346608666,9.33928571428571,4,29.5119096112288,33.9483282674772,7,141.692622077369,12.7537993920973,4,34.9800926726397
400032,"Marsha Blackburn","Blackburn","","Marsha","House","R"," Republican","Tenn."," conservative Republican leader",0.962572686762,0.794975309907,"https://projects.propublica.org/represent/members/B001243-marsha-blackburn",28,151,"4.0%","4.4%","https://twitter.com/MarshaBlackburn","x278145569","Marsha Blackburn","MarshaBlackburn","Brentwood, TN","I am honored to serve the people of Tennessee's 7th District.","http://t.co/uIRgQmKWY5",TRUE,5799,51565,2605,373,1461,"2011-04-06 18:05:33","en","http://t.co/uIRgQmKWY5","http://blackburn.house.gov","http://pbs.twimg.com/profile_images/1302245568/Twitter_profile_400x400.JPG",NA,"http://pbs.twimg.com/profile_background_images/378800000010438181/e3f02cef6794fd6777482be977d2850a.png",3204,2463,253,0.7687265917603,0.0789637952559301,"2014-08-06 21:59:14","2018-02-22 13:53:53",80.5651644336175,8,688.201711691614,29.2415753146569,5,226.478816785935,291.067193675889,10,1531.24896612561,83.7747035573123,7,397.635113096259
